date,DJ,spprice,spdividend,spearnings,cpi,LRIR,ffrate,CPIrent,mktyield1yr,mktyield3yr,mktyield5yr,mktyield10yr,mktyield20yr,employeecomp,PCE,PS,newhousingunits,mktvalueprivatedebt,mktvaluegrossfeddebt,ratespread,BAA10yr,industrialprod,securitiesinbankcredit,commercialbankcredit,pctchangeTCC,nonrevolvingconsumercredit,m1,m2,incomeonassets 
1-Oct-1986,1767.58,237.4,8.25,14.73,110.3,7.43,5.85,120.2,5.72,6.56,6.83,7.43,7.61,2140.4,2932.9,8.3,154.8,1686.3,2307.3,1.58,2.81,55.4645,490.5993,1997.2209,14.42,514.88075,694.9,2684.4,102.9
1-Nov-1986,1877.81,245.1,8.26,14.6,110.4,7.25,6.04,120.6,5.8,6.46,6.76,7.25,7.42,2155.5,2928.4,8.6,115.6,1726.7,2355.3,1.21,2.82,55.6854,492.7777,2018.3402,-0.04,513.80418,705.4,2705.2,102
1-Dec-1986,1914.23,248.6,8.28,14.48,110.5,7.11,6.91,120.8,5.87,6.43,6.67,7.11,7.28,2161.7,2997.1,6.8,113,1721.4,2378.1,0.2,2.86,56.212,497.6481,2064.96,1.8,513.68208,724.7,2740.7,100.6
1-Jan-1987,1895.95,264.5,8.3,14.69,111.2,7.08,6.43,121.3,5.78,6.41,6.64,7.08,0,2175.1,2935.5,9.4,105.1,1743.4,2392.8,0.65,2.64,56.0012,499.6078,2079.9291,-2.72,512.15961,730.2,2753.5,100.5
1-Feb-1987,2158.04,280.9,8.32,14.89,111.6,7.25,6.1,121.7,5.96,6.56,6.79,7.25,0,2193.4,3001.7,8.2,102.8,1768.3,2413.3,1.15,2.4,56.7438,500.9377,2078.8035,-1.35,510.10835,730.7,2735.2,99.1
1-Mar-1987,2223.99,292.5,8.34,15.1,112.1,7.25,6.13,121.8,6.03,6.58,6.79,7.25,0,2209.5,3013.3,8.1,141.2,1756,2394.8,1.12,2.36,56.8235,502.9514,2087.3317,-2.45,508.09594,733.8,2748,98.3
1-Apr-1987,2304.69,289.3,8.4,14.87,112.7,8.02,6.37,122,6.5,7.32,7.57,8.02,0,2215.2,3038.8,4.1,159.3,1701.8,2363.5,1.65,2.02,57.1954,507.7783,2110.8599,9.59,510.90957,743.9,2778.9,97.7
1-May-1987,2286.36,289.1,8.46,14.65,113.1,8.61,6.85,122.3,7,8.02,8.26,8.61,0,2232.9,3048.4,7.8,158,1713.6,2364.9,1.76,1.9,57.5498,512.1666,2118.5946,3.78,511.16353,745.8,2759.7,98.5
1-Jun-1987,2291.57,301.4,8.52,14.42,113.5,8.4,6.73,122.3,6.8,7.82,8.02,8.4,0,2241.6,3072.8,7.3,162.9,1722.9,2393.6,1.67,2.12,57.8603,512.8209,2125.5279,8.07,513.0637,743.2,2773.4,99.2
1-Jul-1987,2418.53,310.1,8.57,14.9,113.8,8.45,6.58,123,6.68,7.74,8.01,8.45,0,2251,3094.7,7.1,152.4,1709.9,2372.5,1.87,2.16,58.2501,514.7204,2129.0424,8.62,515.26237,743,2785.2,100.4
1-Aug-1987,2572.07,329.4,8.61,15.38,114.4,8.76,6.73,123.8,7.03,8.03,8.32,8.76,0,2277.9,3130.8,6.8,143.6,1727.6,2387.5,2.03,2.04,58.6889,517.5707,2142.5337,8.21,518.35394,744.9,2787.5,101.9
1-Sep-1987,2662.95,318.7,8.66,15.86,115,9.42,7.22,124.4,7.67,8.67,8.94,9.42,0,2283.5,3126.5,7.2,152,1682.6,2350.5,2.2,1.89,58.9137,520.5982,2168.5772,7.12,519.75026,747.6,2793.3,103.8
1-Oct-1987,2596.28,280.2,8.71,16.41,115.3,9.52,7.29,124.8,7.59,8.75,9.08,9.52,0,2309,3134.5,7.9,139.1,1742.2,2436.3,2.23,2.1,59.7083,519.8506,2180.5352,8.83,523.11013,756.2,2811.2,105.8
1-Nov-1987,1993.53,245,8.76,16.95,115.4,8.86,6.69,124.8,6.96,7.99,8.35,8.86,0,2325.5,3144.2,8.2,118.8,1761.3,2456.6,2.17,2.37,60.0022,521.4487,2185.5926,6.21,526.69109,753.2,2821.6,108.2
1-Dec-1987,1833.55,241,8.81,17.5,115.4,8.99,6.77,125.6,7.17,8.13,8.45,8.99,0,2360.7,3174.1,8.4,85.4,1771.5,2484,2.22,2.3,60.3336,525.0436,2208.494,2.82,525.46486,750.2,2838.3,110.2
1-Jan-1988,1938.83,250.5,8.86,17.86,115.7,8.67,6.83,126,6.99,7.87,8.18,8.67,0,2349.4,3213.7,7.9,78.2,1814.7,2546.5,1.84,2.4,60.3186,527.0665,2216.0471,10.41,527.58906,756.2,2857.2,114.5
1-Feb-1988,1958.22,258.1,8.9,18.23,116,8.21,6.58,126.3,6.64,7.38,7.71,8.21,0,2367.3,3221.4,8.4,90.2,1841.2,2576.3,1.63,2.41,60.6209,527.3717,2222.2385,7.14,530.42996,757.7,2858.8,116.4
1-Mar-1988,2071.62,265.7,8.95,18.59,116.5,8.37,6.58,126.4,6.71,7.5,7.83,8.37,0,2381.9,3260.5,8,128.8,1833.1,2558.6,1.79,2.2,60.7591,531.1082,2236.9627,7.43,533.1753,761.8,2886.7,118.7
1-Apr-1988,1988.06,262.6,9.04,19.62,117.1,8.72,6.87,126.6,7.01,7.83,8.19,8.72,0,2407.5,3263,8.7,153.2,1801.2,2550.3,1.85,2.18,61.1144,536.6671,2258.3352,8.85,536.77732,768.1,2925.3,121.5
1-May-1988,2032.33,256.1,9.14,20.64,117.5,9.09,7.09,126.9,7.4,8.24,8.58,9.09,0,2419.2,3293.6,8.3,140.2,1797.9,2543,2,1.95,60.9952,540.2774,2277.7203,7.1,539.29628,771.7,2910.7,124.1
1-Jun-1988,2031.12,270.7,9.23,21.67,118,8.92,7.51,127.3,7.49,8.22,8.49,8.92,0,2437.9,3318.5,8.4,150.2,1821.8,2595.4,1.41,2.08,61.1697,545.1764,2296.3721,5.31,540.22601,778.3,2935.3,126.9
1-Jul-1988,2141.71,269.1,9.31,22.02,118.5,9.06,7.75,127.8,7.75,8.44,8.66,9.06,0,2456.5,3342.7,8.6,137,1812.3,2575.6,1.31,2.05,61.1749,545.0924,2308.7051,4.92,542.09375,781.4,2953.2,129.5
1-Aug-1988,2128.73,263.7,9.38,22.38,119,9.26,8.01,128.4,8.17,8.77,8.94,9.26,0,2457.8,3368,8.4,136.8,1825.2,2586.1,1.25,1.95,61.4851,544.6295,2320.4236,9.09,545.66666,783.3,2949.8,132.5
1-Sep-1988,2031.65,268,9.46,22.73,119.8,8.98,8.19,129.1,8.09,8.57,8.69,8.98,0,2474.3,3375,8.8,131.1,1850.8,2637,0.79,1.92,61.2844,543.8937,2329.759,2.35,545.46757,783.7,2950.1,134.9
1-Oct-1988,2112.91,277.4,9.55,23.07,120.2,8.8,8.3,129.4,8.11,8.43,8.51,8.8,0,2505.1,3413.7,8.6,135.1,1878.2,2678.8,0.5,1.61,61.5595,544.7119,2343.4485,5.24,546.27318,783.3,2962,137.2
1-Nov-1988,2148.65,271,9.64,23.42,120.3,8.96,8.35,129.8,8.48,8.72,8.79,8.96,0,2502.9,3430.2,8.4,113,1861.2,2676.3,0.61,1.52,61.7128,546.8131,2359.7888,5.87,546.64897,784.9,2982.7,139.2
1-Dec-1988,2114.51,276.5,9.75,23.75,120.5,9.11,8.76,130.1,8.99,9.11,9.09,9.11,0,2517.7,3459.7,8.3,94.2,1866.3,2694.4,0.35,1.54,61.9983,549.328,2377.4538,3.71,547.32464,786.7,3000.6,140.1
1-Jan-1989,2168.57,285.4,9.81,24.16,121.1,9.09,9.12,130.5,9.05,9.2,9.15,9.09,0,2536.5,3483.7,8.5,100.1,1874.4,2717.5,-0.03,1.56,62.1789,547.9723,2376.613,0.01,563.30001,785.7,2998.9,145.1
1-Feb-1989,2342.32,294,9.9,24.56,121.6,9.17,9.36,130.9,9.25,9.32,9.27,9.17,0,2535.4,3488,8.9,85.8,1886.4,2717.3,-0.19,1.44,61.9074,547.2235,2393.7678,6.2,565.2782,783.8,2982.6,147.5
1-Mar-1989,2258.39,292.7,10.01,24.96,122.3,9.36,9.85,131.1,9.57,9.61,9.51,9.36,0,2550.5,3498.8,9.4,117.8,1900,2730.3,-0.49,1.31,62.0592,550.3191,2402.2396,11.36,569.09425,783,2999,150.3
1-Apr-1989,2293.62,302.3,10.09,25.05,123.1,9.18,9.84,131.4,9.36,9.4,9.3,9.18,0,2566.3,3543,8.3,129.4,1897.7,2768.9,-0.66,1.43,62.0424,552.4055,2420.4651,7.41,571.57085,779.2,3023.2,153
1-May-1989,2418.8,313.9,10.19,25.13,123.8,8.86,9.81,131.7,8.98,8.98,8.91,8.86,0,2555.9,3551.8,8,131.7,1952.7,2823.8,-0.95,1.6,61.6948,554.7198,2436.9871,7.16,574.11972,775,2996,155.1
1-Jun-1989,2480.15,323.7,10.37,25.22,124.1,8.28,9.53,132.3,8.44,8.37,8.29,8.28,0,2568.2,3566.6,8.1,143.2,1984,2901.8,-1.25,1.75,61.6915,555.7203,2448.4929,6.16,575.54316,773.5,3022.6,157.1
1-Jul-1989,2440.06,331.9,10.42,24.71,124.4,8.02,9.24,133,7.89,7.83,7.83,8.02,0,2589.4,3585.7,8.1,134.7,2014.7,2932.6,-1.22,1.85,61.0978,555.5963,2465.0282,4.71,576.73126,777.8,3055.6,158.8
1-Aug-1989,2660.66,346.6,10.55,24.2,124.6,8.11,8.99,133.5,8.18,8.13,8.09,8.11,0,2586.4,3620.6,7.5,122.4,2016,2919.6,-0.88,1.77,61.6949,555.436,2484.245,4.04,577.0139,779.4,3071.1,160.2
1-Sep-1989,2737.27,347.3,10.73,23.69,125,8.19,9.02,133.9,8.22,8.26,8.17,8.19,0,2600.9,3621.9,7.9,109.3,2010.7,2929.8,-0.83,1.72,61.4839,554.7461,2499.5751,4.54,578.64511,781,3086.3,162.3
1-Oct-1989,2692.82,347.4,10.8,23.43,125.6,8.01,8.84,134.7,7.99,8.02,7.97,8.01,0,2631.4,3633.6,8.4,130.1,2077.7,3011.6,-0.83,1.8,61.4105,562.7387,2521.9819,5.72,580.61979,786.6,3109.3,165.3
1-Nov-1989,2645.08,340.2,10.92,23.16,125.9,7.87,8.55,135.2,7.77,7.8,7.81,7.87,0,2631.8,3643.3,8.5,96.6,2098.7,3040,-0.68,1.94,61.6172,566.7029,2535.7157,7.26,582.67195,787.9,3136,167.6
1-Dec-1989,2706.27,348.6,11.06,22.87,126.1,7.84,8.45,135.5,7.72,7.77,7.75,7.84,0,2643.8,3684.2,7.7,75,2102.7,3071.3,-0.61,1.98,61.9635,570.4627,2548.0567,6.55,583.38234,792.9,3165.6,167.6
1-Jan-1990,2753.2,339.97,11.14,22.49,127.4,8.21,8.23,135.8,7.92,8.13,8.12,8.21,0,2658.7,3730.7,7.9,99.2,2094.9,3035.6,-0.02,1.73,61.644,579.3565,2552.0876,4.69,584.06742,795.4,3170.4,169.8
1-Feb-1990,2590.54,330.45,11.23,22.08,128,8.47,8.24,136,8.11,8.39,8.42,8.47,0,2687.2,3728.2,8.5,86.9,2087.3,3043.9,0.23,1.67,62.2108,588.8293,2569.1922,1.59,582.26862,798.1,3170.5,170.4
1-Mar-1990,2627.25,338.46,11.32,21.67,128.7,8.59,8.28,136.5,8.35,8.63,8.6,8.59,0,2707.4,3754.9,8.3,108.5,2138.2,3087.4,0.31,1.62,62.5068,591.3691,2580.8101,-0.04,581.15872,801.5,3192.6,171.1
1-Apr-1990,2707.21,338.18,11.44,21.53,128.9,8.79,8.26,137,8.4,8.78,8.77,8.79,0,2731.9,3770,8.7,119,2097.9,3062.8,0.53,1.51,62.3597,595.6503,2593.9911,0,578.97738,806.1,3219.8,172.1
1-May-1990,2656.76,350.25,11.55,21.4,129.2,8.76,8.18,137.3,8.32,8.69,8.74,8.76,0,2732.9,3775.8,8.7,121.1,2148.9,3138.3,0.58,1.65,62.5474,599.778,2605.479,1.51,576.47484,804.2,3186.7,169.3
1-Jun-1990,2876.66,360.39,11.66,21.26,129.9,8.48,8.29,137.9,8.1,8.4,8.43,8.48,0,2751.6,3804.5,8.6,117.8,2183.1,3205.6,0.19,1.74,62.7541,607.8369,2622.0682,4.71,577.22792,808.8,3210.8,170.4
1-Jul-1990,2880.69,360.03,11.73,21.42,130.4,8.47,8.15,138.7,7.94,8.26,8.33,8.47,0,2769.3,3821.7,8.7,111.2,2208.1,3240.7,0.32,1.73,62.6497,610.7717,2622.9896,5.97,577.30124,810.1,3224.5,171.1
1-Aug-1990,2905.2,330.75,11.78,21.58,131.6,8.75,8.13,139.4,7.78,8.22,8.44,8.75,0,2760.2,3848.3,8.1,102.8,2221.3,3235.7,0.62,1.66,62.8761,612.7092,2637.8332,2.78,576.34366,815.7,3238.7,171.2
1-Sep-1990,2614.36,315.41,11.83,21.74,132.7,8.89,8.2,140,7.76,8.27,8.51,8.89,0,2778.5,3870.1,8.1,93.1,2225.2,3264.5,0.69,1.75,62.896,615.4699,2647.9591,2.49,575.71119,820.2,3249,170.3
1-Oct-1990,2452.48,307.12,11.93,21.61,133.5,8.72,8.11,140.5,7.55,8.07,8.33,8.72,0,2763.1,3870.6,7.9,94.2,2269,3325.9,0.61,2.02,62.506,616.499,2660.4866,3.29,576.48447,819.9,3253.7,168.2
1-Nov-1990,2442.33,315.29,12.01,21.47,133.8,8.39,7.81,140.7,7.31,7.74,8.02,8.39,0,2766.3,3871.9,8,81.4,2332.9,3414.6,0.58,2.23,61.7271,618.5523,2669.7281,1.49,574.36855,822.1,3265.3,166.7
1-Dec-1990,2559.65,328.75,12.09,21.34,133.8,8.08,7.31,141.1,7.05,7.47,7.73,8.08,0,2787.3,3861.3,8.8,57.4,2358.4,3469.8,0.77,2.35,61.2939,620.0079,2682.0844,-8.01,569.58795,824.7,3285.1,166.1
1-Jan-1991,2633.66,325.49,12.11,21.18,134.6,8.09,6.91,141.2,6.64,7.38,7.7,8.09,0,2771.3,3841,9.4,52.5,2399.1,3524.6,1.18,2.36,61.0931,624.2086,2668.6132,-2.42,567.88566,827.2,3289.3,172.4
1-Feb-1991,2736.39,362.26,12.11,21.03,134.8,7.85,6.25,141.5,6.27,7.08,7.47,7.85,0,2769.7,3866.7,9,59.1,2430.9,3568.6,1.6,2.22,60.6522,628.667,2677.7367,0.64,564.74231,832.6,3296.3,177.1
1-Mar-1991,2882.18,372.28,12.11,20.94,135,8.11,6.12,142,6.4,7.35,7.77,8.11,0,2774.2,3913,8.1,73.8,2433.7,3571.1,1.99,1.98,60.3069,640.1528,2696.6832,1.96,561.51107,838.7,3327.3,178.4
1-Apr-1991,2913.86,379.68,12.13,20.36,135.2,8.04,5.91,142.5,6.24,7.23,7.7,8.04,0,2782.6,3907.1,8.7,99.7,2426.7,3560.4,2.13,1.9,60.4658,643.8622,2698.6986,-0.79,559.07506,843.1,3349.5,179.3
1-May-1991,2887.87,377.99,12.14,19.86,135.6,8.07,5.78,142.8,6.13,7.12,7.7,8.07,0,2794,3933.2,8.5,97.7,2458.9,3603.3,2.29,1.79,61.0671,649.0515,2700.961,0.02,556.90114,848.8,3330.3,181
1-Jun-1991,3027.5,378.29,12.15,19.41,136,8.28,5.9,143,6.36,7.39,7.94,8.28,0,2823.8,3940.5,9,103.4,2456,3623.5,2.38,1.68,61.5611,658.6961,2709.7814,-2.73,553.74822,856.7,3349.7,182
1-Jul-1991,2906.75,380.23,12.19,18.84,136.2,8.27,5.82,143.7,6.31,7.38,7.91,8.27,0,2813.2,3966,8.4,103.5,2507.1,3674.9,2.45,1.62,61.723,667.8368,2702.9121,-2.93,550.3073,861.6,3354.4,182.9
1-Aug-1991,3024.82,389.4,12.24,18.33,136.6,7.9,5.66,143.7,5.78,6.8,7.43,7.9,0,2825.2,3969.1,8.7,94.7,2555.1,3750.4,2.24,1.75,61.736,674.6047,2707.3671,-2.99,546.12918,866.8,3351.4,183.4
1-Sep-1991,3043.6,387.2,12.28,17.82,137.2,7.65,5.45,144.6,5.57,6.5,7.14,7.65,0,2845.8,3984.7,8.9,86.6,2597.5,3807.2,2.2,1.86,62.2464,686.0738,2723.571,-1.69,542.07711,869.7,3347.6,184.3
1-Oct-1991,3016.77,386.88,12.25,17.2,137.4,7.53,5.21,144.6,5.33,6.23,6.87,7.53,0,2839.5,3976,9.4,101.8,2643.6,3894.7,2.32,1.96,62.1825,701.0759,2743.4117,-3.4,537.26874,878,3353.8,184.1
1-Nov-1991,3069.1,385.92,12.23,16.59,137.8,7.42,4.81,145,4.89,5.9,6.62,7.42,0,2853,4003.6,9.1,75.6,2680,3935.9,2.61,2.03,62.0983,714.6672,2762.9016,-0.51,535.4977,887.6,3371.2,184
1-Dec-1991,2894.68,388.51,12.2,15.97,137.9,7.09,4.43,145.2,4.38,5.39,6.19,7.09,0,2881.3,4020.5,9.8,65.6,2741.6,4066.6,2.66,2.17,61.8108,726.4803,2778.5501,-0.37,534.26042,897,3386.4,183.2
1-Jan-1992,3168.83,416.08,12.24,16.05,138.1,7.03,4.03,145.4,4.15,5.4,6.24,7.03,0,2887.5,4084.7,9.5,71.6,2719.3,4009.3,3,2.1,61.4898,736.004,2774.3087,1.43,533.59622,910.4,3383.2,184.2
1-Feb-1992,3223.39,412.56,12.28,16.12,138.6,7.34,4.06,145.6,4.29,5.72,6.58,7.34,0,2921.2,4099.5,9.8,78.8,2738.8,4021.4,3.28,1.89,61.9299,744.1671,2779.6885,0.99,533.15825,925.2,3390.1,185.2
1-Mar-1992,3267.67,407.36,12.32,16.19,139.3,7.54,3.98,146.4,4.63,6.18,6.95,7.54,0,2929.9,4117,9.7,111.6,2760.5,4038,3.56,1.71,62.449,749.5603,2788.7028,-0.3,532.68641,936.7,3404.8,186.1
1-Apr-1992,3235.47,407.41,12.32,16.48,139.5,7.48,3.73,146.2,4.3,5.93,6.78,7.48,0,2936.2,4131.5,9.8,107.6,2764,4049.1,3.75,1.73,62.9312,755.9846,2795.8694,-2.68,529.8289,943.8,3418.9,187.1
1-May-1992,3359.12,414.81,12.32,16.77,139.7,7.39,3.82,146.3,4.19,5.81,6.69,7.39,0,2954,4158.4,9.8,115.2,2830.7,4126.6,3.57,1.74,63.1359,765.6181,2799.5206,0.01,528.9161,950.6,3388,188
1-Jun-1992,3396.88,408.27,12.32,17.05,140.2,7.26,3.76,146.6,4.17,5.6,6.48,7.26,0,2965.8,4177.1,10,117.8,2852.7,4194.9,3.5,1.79,63.1736,774.6809,2804.1403,-0.59,526.56868,954.3,3388.7,188.9
1-Jul-1992,3318.52,415.05,12.34,17.38,140.5,6.84,3.25,147,3.6,4.91,5.84,6.84,0,2969.3,4204.8,9.5,106.2,2886.9,4226.8,3.59,2,63.7408,785.5803,2802.0945,1.19,527.25056,963.3,3393.2,189.8
1-Aug-1992,3393.78,417.93,12.37,17.71,140.9,6.59,3.3,147,3.47,4.72,5.6,6.59,0,2989,4220.9,9.6,109.9,2948.1,4316,3.29,2.06,63.3917,796.9548,2818.2174,2.64,527.7433,973.7,3396.5,190.7
1-Sep-1992,3257.34,418.48,12.4,18.04,141.3,6.42,3.22,147.2,3.18,4.42,5.38,6.42,0,2971.3,4255.3,8.6,106,2983.4,4341.8,3.2,2.2,63.5927,801.9552,2835.5334,0.56,527.02195,988,3401.2,191.5
1-Oct-1992,3271.66,412.5,12.39,18.39,141.8,6.59,3.1,148,3.3,4.64,5.6,6.59,0,2940.5,4284.7,7.9,111.8,2926.8,4299.2,3.49,2.25,64.0282,808.2621,2844.0525,-0.96,524.34835,1003.7,3418.7,192.4
1-Nov-1992,3226.28,422.84,12.38,18.74,142,6.87,3.09,148.6,3.68,5.14,6.04,6.87,0,2962.2,4300.5,7.9,84.5,2994.4,4372.2,3.78,2.09,64.2732,816.7979,2857.5415,4.72,527.23823,1015.7,3433.4,193.2
1-Dec-1992,3305.16,435.64,12.39,19.09,141.9,6.77,2.92,148.6,3.71,5.21,6.08,6.77,0,3159.7,4336.4,10.5,78.6,2991.6,4412.8,3.85,2.04,64.3668,825.0958,2868.5779,5.11,527.66902,1024.9,3441.3,194.1
1-Jan-1993,3301.11,435.23,12.41,19.34,142.6,6.6,3.02,148.9,3.5,4.93,5.83,6.6,0,3000.4,4340.7,8.5,70.5,3020.4,4446,3.58,2.07,64.6256,824.1129,2855.8293,4.77,528.33062,1030.4,3423.6,194.9
1-Feb-1993,3310.03,441.7,12.45,19.59,143.1,6.26,3.03,149.1,3.39,4.58,5.43,6.26,0,3029.3,4355.3,8.8,74.6,3080.5,4519.6,3.23,2.13,64.929,833.7465,2866.1895,7.02,530.52768,1033.5,3400.7,195.9
1-Mar-1993,3370.81,450.16,12.48,19.84,143.6,5.98,3.07,149.1,3.33,4.4,5.19,5.98,0,3018.1,4352.5,8.8,95.5,3106.7,4541.6,2.91,2.17,64.872,847.4535,2882.7561,-0.59,528.76589,1038.4,3410.5,197.2
1-Apr-1993,3435.11,443.08,12.49,19.67,144,5.97,2.96,149.7,3.24,4.3,5.13,5.97,0,3063.8,4393.4,8.7,117.8,3115,4570.5,3.01,2.17,65.0611,857.271,2893.5105,9,532.78081,1047.6,3430.4,198.8
1-May-1993,3427.55,445.25,12.51,19.5,144.2,6.04,3,149.9,3.36,4.4,5.2,6.04,0,3074.1,4422.4,8.2,120.9,3126.2,4590.6,3.04,2.17,64.8104,860.5254,2907.8732,0,531.28842,1065.9,3425,200.6
1-Jun-1993,3527.43,448.06,12.52,19.33,144.4,5.96,3.04,150.3,3.54,4.53,5.22,5.96,0,3061.4,4440,7.7,128.5,3180,4701.2,2.92,2.11,64.9553,870.5508,2926.9001,5.93,533.85055,1075.1,3439.5,202.6
1-Jul-1993,3516.08,447.29,12.52,19.69,144.4,5.81,3.06,150.4,3.47,4.43,5.09,5.81,0,3084.5,4468.9,7.5,115.3,3171.2,4692.3,2.75,2.12,65.1198,880.2131,2933.4009,8.31,535.28672,1084.6,3442.6,204.9
1-Aug-1993,3539.47,454.13,12.52,20.05,144.8,5.68,3.03,150.8,3.44,4.36,5.03,5.68,0,3104.9,4481.1,7.6,121.8,3254.7,4793.9,2.65,1.92,65.0494,882.5499,2950.2885,6.82,537.97136,1094.2,3440.9,207.4
1-Sep-1993,3651.25,459.24,12.52,20.41,145.1,5.36,3.09,151,3.36,4.17,4.73,5.36,0,3091.5,4511.5,6.8,118.5,3268.4,4798.7,2.27,1.98,65.3882,885.6675,2962.9377,9.16,541.155,1104.2,3443.5,210.1
1-Oct-1993,3555.12,463.9,12.54,20.9,145.7,5.33,2.99,151.4,3.39,4.18,4.71,5.33,6.07,3076,4532.8,6.2,123.3,3246.2,4804.1,2.34,1.98,65.8702,882.6553,2968.4749,10.01,545.96254,1113.1,3452.7,213.1
1-Nov-1993,3680.59,462.89,12.56,21.39,145.8,5.72,3.02,151.6,3.58,4.5,5.06,5.72,6.38,3081.5,4554.1,6.2,102.3,3261.8,4816.6,2.7,1.94,66.1779,885.4321,2984.3125,12.61,549.95941,1124.1,3474.7,216.3
1-Dec-1993,3683.95,465.95,12.58,21.89,145.8,5.77,2.96,151.9,3.61,4.54,5.15,5.77,6.4,3266.6,4571.1,9,98.7,3260.6,4853.9,2.81,1.92,66.5602,892.5613,3001.8821,12.79,555.74256,1129.6,3495.1,219.7
1-Jan-1994,3754.09,472.99,12.62,22.16,146.2,5.75,3.05,152.2,3.54,4.48,5.09,5.75,6.39,3142.6,4585.1,7,76.2,3276.9,4875.9,2.7,1.9,66.7722,898.7575,3002.6223,8.83,559.50015,1131.6,3480.1,223.4
1-Feb-1994,3978.36,471.58,12.67,22.43,146.7,5.97,3.25,152.8,3.87,4.83,5.4,5.97,6.57,3147.9,4632.6,6.4,83.5,3239.3,4812.1,2.72,1.79,66.8068,894.4622,3005.108,11.46,564.93914,1136.3,3459.7,226.8
1-Mar-1994,3832.02,463.81,12.71,22.71,147.2,6.48,3.34,153.2,4.32,5.4,5.94,6.48,7,3167.7,4646,6.7,134.3,3206.1,4737.9,3.14,1.65,67.4832,909.8884,3036.6565,14.97,571.55579,1140.1,3477.2,229.9
1-Apr-1994,3635.96,447.23,12.75,23.54,147.4,6.97,3.56,153.3,4.82,5.99,6.52,6.97,7.4,3215.7,4671.1,6.3,137.6,3150.3,4686.7,3.41,1.55,67.8771,916.944,3058.8579,13,575.97379,1141.1,3503.1,232.7
1-May-1994,3681.69,450.9,12.8,24.37,147.5,7.18,4.01,153.3,5.31,6.34,6.78,7.18,7.54,3228.2,4669.5,7.5,148.8,3153,4702.8,3.17,1.44,68.1961,912.5127,3060.8376,15.81,583.76607,1143.3,3474.5,235.3
1-Jun-1994,3758.37,454.83,12.84,25.2,148,7.1,4.25,153.4,5.27,6.27,6.7,7.1,7.51,3226,4708.9,6.8,136.4,3131.3,4713.8,2.85,1.55,68.6526,916.6784,3074.7754,14.92,589.36322,1145.2,3477.4,237.7
1-Jul-1994,3624.96,451.4,12.87,25.91,148.4,7.3,4.26,153.9,5.48,6.48,6.91,7.3,7.67,3247.4,4720.6,6.9,127.8,3162.1,4741.3,3.04,1.5,68.7353,918.7813,3092.1641,8.98,591.18926,1150.7,3491.5,239.8
1-Aug-1994,3764.5,464.24,12.9,26.62,149,7.24,4.47,154.5,5.56,6.5,6.88,7.24,7.62,3254.6,4762.6,6.4,139.8,3204.4,4780.2,2.77,1.5,69.1954,912.2102,3112.181,17.62,597.13247,1150.6,3481.6,241.7
1-Sep-1994,3913.42,466.96,12.92,27.33,149.4,7.46,4.73,155,5.76,6.69,7.08,7.46,7.87,3274.2,4775,6.7,130.1,3141.9,4716.5,2.73,1.52,69.4017,910.1142,3131.2164,15.97,607.29169,1151.9,3476.8,243.3
1-Oct-1994,3843.18,463.81,13.01,28.42,149.5,7.74,4.76,155.2,6.11,7.04,7.4,7.74,8.08,3309,4812.9,7,130.6,3162.1,4736.8,2.98,1.46,69.969,898.3413,3144.6021,13.9,615.68968,1150.2,3478.2,244.7
1-Nov-1994,3908.12,461.01,13.1,29.51,149.7,7.96,5.29,155.6,6.54,7.44,7.72,7.96,8.2,3305.1,4825.6,6.9,113.4,3178.8,4753.3,2.67,1.36,70.4367,890.4501,3160.0082,16.06,618.83339,1150.9,3491.8,245.9
1-Dec-1994,3739.22,455.19,13.17,30.6,149.7,7.81,5.45,155.7,7.14,7.71,7.78,7.81,7.99,3320.8,4841.6,7,98.5,3153.4,4774,2.36,1.29,71.1413,890.3688,3183.6654,19.41,631.73219,1150.7,3507.8,246.8
1-Jan-1995,3834.44,465.25,13.18,31.25,150.3,7.78,5.53,156.1,7.05,7.66,7.76,7.78,7.97,3344,4851.2,7.3,84.5,3201.7,4830.4,2.25,1.3,71.2762,889.8744,3198.4205,15.75,638.39187,1151.4,3495.3,247.5
1-Feb-1995,3843.86,481.92,13.18,31.9,150.9,7.47,5.92,156.4,6.7,7.25,7.37,7.47,7.73,3358.2,4850.8,7.7,81.6,3274.7,4919.3,1.55,1.38,71.1904,875.0894,3204.603,9.7,640.45574,1147.4,3474.9,248.5
1-Mar-1995,4011.05,493.15,13.17,32.55,151.4,7.2,5.98,156.7,6.43,6.89,7.05,7.2,7.57,3372.1,4885.4,7.4,103.8,3288.6,4932,1.22,1.5,71.2891,865.9691,3213.4055,17.76,648.07217,1146.7,3491.7,249.9
1-Apr-1995,4157.69,507.91,13.24,33.18,151.9,7.06,6.05,157,6.27,6.68,6.86,7.06,7.45,3390.8,4890.2,6.8,116.9,3274.3,4945.8,1.01,1.54,71.1623,900.8467,3272.031,11.68,653.95159,1149.3,3522.4,251.6
1-May-1995,4321.27,523.81,13.31,33.8,152.2,6.63,6.01,157.2,6,6.27,6.41,6.63,7.01,3387,4933.1,7,130.5,3407.2,5113.5,0.62,1.57,71.5044,895.1669,3287.9815,15.84,659.30686,1145.3,3506.7,253.6
